room_code,room_name,item_type,item_code,item_name_en,item_name_es,item_name_fr,quantity
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,WLPR-013,WALL PROTECTION: corner guards; to 1500 AFFL; prefinished PVC,PROTECCIÓN DE PARED: protectores de esquina; hasta 1500 AFFL; PVC preacabado,PROTECTION MURALE : protections d'angle; jusqu'à 1500 AFFL; PVC préfini,3
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,WLWA-025,WALL FINISH: vinyl; to 1200 AFFL,ACABADO DE PARED: vinilo; hasta 1200 AFFL,FINITION MURALE : vinyle; jusqu'à 1200 AFFL,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MGFP-002,FLOWMETER: medical air,CAUDALÍMETRO: aire medicinal,DÉBITMÈTRE : air médical,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIHR-016,BRACKET: for sharps bin,SOPORTE: para contenedor de objetos punzantes,SUPPORT : pour bac à objets tranchants,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQBS-030,CHAIR: visitor; patient,SILLA: visitante; paciente,CHAISE : visiteur; patient,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIRT-025,TRACK: curtain; bedscreen; U shaped,PISTA: cortina; mampara; en forma de U,PISTE : rideau; paravent; en U,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQGE-009,CURTAIN: bed screen,CORTINA: biombo de cama,RIDEAU : paravent,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIHR-033,PANEL: for storage bins; wall mount,PANEL: para contenedores de almacenamiento; montaje en pared,PANNEAU : pour bacs de rangement; fixation murale,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQTA-013,TABLE: overbed,MESA: sobrecama,TABLE : sur-lit,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQCW-044,BIN: waste; sharps; wall mounted,BIN: desechos; objetos punzantes; montado en la pared,BIN : déchets; objets tranchants; fixé au mur,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQSN-006,BIN: storage bins; for wall mounted panel,BIN: contenedores de almacenamiento; para panel de pared,BIN : bacs de rangement; pour panneau mural,3
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FQCW-005,BIN: waste; clinical; 20L,BIN: residuos; clínicos; 20L,BAC : déchets; clinique; 20L,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MMBE-011,BED: patient; emergency; electric,CAMA: paciente; emergencia; eléctrica,LIT : patient; urgence; électrique,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,ITNE-008,COMPUTER: for workstation on wheels,ORDENADOR: para puesto de trabajo sobre ruedas,ORDINATEUR : pour poste de travail sur roues,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,LIFX-013,LIGHT: procedure; ceiling mounted; small,LUZ: procedimiento; montaje en techo; pequeña,LUMIÈRE : procédure; montée au plafond; petite,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MMGE-031,DIAGNOSTIC SET: wall mounted,SET DE DIAGNÓSTICO: montado en la pared,KIT DE DIAGNOSTIC : mural,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MMHA-005,MONITOR: patient; cardiac,MONITOR: paciente; cardiaco,MONITEUR : patient; cardiaque,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,MMGE-164,WORKSTATION ON WHEELS: clinical; mobile,ESTACIÓN DE TRABAJO SOBRE RUEDAS: clínica; móvil,POSTE DE TRAVAIL SUR ROUES : clinique; mobile,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIHR-067,BRACKET: for monitor; wall mounted; articulated; adj height,SOPORTE: para monitor; montado en la pared; articulado; altura ajustable,SUPPORT : pour moniteur; mural; articulé; réglable en hauteur,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,ITNE-066,COMPUTER: all-in-one; wall mounted,ORDENADOR: todo en uno; montado en la pared,ORDINATEUR : tout-en-un; mural,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,ITNE-067,KEYBOARD: keyboard and mouse only,TECLADO: solo teclado y mouse,CLAVIER : clavier et souris uniquement,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FFE,FIHR-081,BRACKET: for all-in-one computer; with keyboard shelf; wall mounted; articulated,SOPORTE: para ordenador todo en uno; con estante para teclado; de pared; articulado,SUPPORT : pour ordinateur tout-en-un; avec tablette clavier; mural; articulé,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ITIN-026,OUTLET: data; double RJ45; wall mounted,SALIDA: datos; doble RJ45; montaje en pared,SORTIE : données; double RJ45; murale,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ITCL-008,BUTTON: nurse call; staff assist,BOTÓN: llamada a la enfermera; ayuda del personal,BOUTON : appel infirmière; assistance du personnel,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,MGAS-042,OUTLET: oxygen (O2); on services panel,SALIDA: oxígeno (O2); en panel de servicios,SORTIE : oxygène (O2); sur panneau de services,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,MGAS-022,OUTLET: medical air (MA); on services panel,SALIDA: aire medicinal (MA); en panel de servicios,SORTIE : air médical (MA); sur panneau de services,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,MGAS-062,OUTLET: suction; on services panel,SALIDA: aspiración; en panel de servicios,SORTIE : aspiration; sur panneau de services,2
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ITCL-006,BUTTON: nurse call; patient to staff,BOTÓN: llamada de enfermera; paciente al personal,BOUTON : appel infirmière; patient au personnel,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ITCL-028,HANDSET: nurse call; with patient to staff call button,AURICULAR: llamada de enfermera; con botón de llamada del paciente al personal,COMBINÉ : appel infirmière; avec bouton d'appel du patient au personnel,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ITCL-004,BUTTON: nurse call; emergency,BOTÓN: llamada de enfermera; emergencia,BOUTON : appel infirmière; urgence,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELGP-223,GPO: emergency power; double; wall mounted,GPO: energía de emergencia; doble; montaje en pared,GPO : alimentation de secours; double; murale,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELGP-110,GPO: single; wall mounted; cleaner,GPO: simple; montado en la pared; limpiador,GPO : simple; mural; nettoyeur,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELGP-123,GPO: emergency power; single; wall mounted,GPO: energía de emergencia; simple; montado en la pared,GPO : alimentation de secours; simple; murale,3
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,MMSP-026,SERVICES PANEL: wall mounted,PANEL DE SERVICIOS: de pared,PANNEAU DE SERVICES : mural,3
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ITIN-025,OUTLET: data; double RJ45; on services panel,SALIDA: datos; doble RJ45; en panel de servicios,SORTIE : données; double RJ45; sur panneau de services,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELGP-122,GPO: emergency power; single; on services panel,GPO: energía de emergencia; única; en el panel de servicios,GPO : alimentation de secours; simple; sur panneau de services,8
PBTR-A,Patient Bay; Emergency - Acute Treatment ,SE,ELGP-125,GPO: emergency power; single; ceiling mounted,GPO: energía de emergencia; simple; montado en el techo,GPO : alimentation de secours; simple; montée au plafond,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,5
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,DWPR-010,DOOR PROTECTION: to door frame; PVC; prefinished,PROTECCIÓN DE LA PUERTA: al marco de la puerta; PVC; preacabado,PROTECTION DE LA PORTE : jusqu'au cadre de la porte; PVC; préfini,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,DWPR-005,DOOR PROTECTION: protection plate to 900 AFFL,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,PROTECTION DE PORTE : plaque de protection à 900 AFFL,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,4
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,WLWA-010,WALL FINISH: splashback; vinyl,ACABADO DE PARED: salpicadero; vinilo,FINITION MURALE : crédence; vinyle,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,WLPR-002,WALL PROTECTION: bed protection wall panel; composite; laminate finish,PROTECCIÓN DE PARED: panel de pared de protección de cama; compuesto; acabado laminado,PROTECTION MURALE : panneau mural de protection de lit; composite; finition stratifié,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,DWGL-032,DOOR: 1400mm c/o; 1 1/2 leaf; half glazed; solid core/safety glass; paint,PUERTA: 1400mm c/a; 1 1/2 hoja; semividriada; alma maciza/vidrio de seguridad; pintura,PORTE : 1400 mm c/o; 1 1/2 vantail; semi-vitrée; âme pleine/verre de sécurité; peinture,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,DWSC-003,DOOR: 910mm c/o; single leaf; solid core; paint,PUERTA: 910 mm c / o; hoja simple; núcleo macizo; pintura,PORTE : 910 mm c/o; un vantail; âme pleine; peinture,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,DWOB-006,OBSERVATION: internal window; alum/safety glass; double glazed; integral venetian blind; powdercoat,OBSERVACIÓN: ventana interior; alumbre / vidrio de seguridad; doble acristalamiento; persiana veneciana integral; pintura en polvo,OBSERVATION : fenêtre intérieure; alun/verre de sécurité; double vitrage; store vénitien intégré; revêtement poudré,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FA,WLWA-025,WALL FINISH: vinyl; to 1200 AFFL,ACABADO DE PARED: vinilo; hasta 1200 AFFL,FINITION MURALE : vinyle; jusqu'à 1200 AFFL,6
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MGFP-002,FLOWMETER: medical air,CAUDALÍMETRO: aire medicinal,DÉBITMÈTRE : air médical,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,DWWD-007,BLIND: venetian; integral,CIEGO: veneciano; integral,AVEUGLE : vénitien; intégral,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIHR-016,BRACKET: for sharps bin,SOPORTE: para contenedor de objetos punzantes,SUPPORT : pour bac à objets tranchants,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQBS-030,CHAIR: visitor; patient,SILLA: visitante; paciente,CHAISE : visiteur; patient,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQGE-010,CURTAIN: privacy screen,CORTINA: pantalla de privacidad,RIDEAU : écran de confidentialité,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIDI-031,DISPENSER: soap antiseptic,DISPENSADOR: jabón antiséptico,DISTRIBUTEUR : savon antiseptique,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIHR-033,PANEL: for storage bins; wall mount,PANEL: para contenedores de almacenamiento; montaje en pared,PANNEAU : pour bacs de rangement; fixation murale,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQTA-013,TABLE: overbed,MESA: sobrecama,TABLE : sur-lit,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQCW-044,BIN: waste; sharps; wall mounted,BIN: desechos; objetos punzantes; montado en la pared,BIN : déchets; objets tranchants; fixé au mur,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQSN-006,BIN: storage bins; for wall mounted panel,BIN: contenedores de almacenamiento; para panel de pared,BIN : bacs de rangement; pour panneau mural,3
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FQCW-005,BIN: waste; clinical; 20L,BIN: residuos; clínicos; 20L,BAC : déchets; clinique; 20L,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,HYBA-010,BASIN: handwash; Type B,LAVABO: lavado a mano; Tipo B,VASQUE : lave-mains; Type B,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MMBE-011,BED: patient; emergency; electric,CAMA: paciente; emergencia; eléctrica,LIT : patient; urgence; électrique,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,ITNE-008,COMPUTER: for workstation on wheels,ORDENADOR: para puesto de trabajo sobre ruedas,ORDINATEUR : pour poste de travail sur roues,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,LIFX-013,LIGHT: procedure; ceiling mounted; small,LUZ: procedimiento; montaje en techo; pequeña,LUMIÈRE : procédure; montée au plafond; petite,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MMGE-031,DIAGNOSTIC SET: wall mounted,SET DE DIAGNÓSTICO: montado en la pared,KIT DE DIAGNOSTIC : mural,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MMHA-005,MONITOR: patient; cardiac,MONITOR: paciente; cardiaco,MONITEUR : patient; cardiaque,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,MMGE-164,WORKSTATION ON WHEELS: clinical; mobile,ESTACIÓN DE TRABAJO SOBRE RUEDAS: clínica; móvil,POSTE DE TRAVAIL SUR ROUES : clinique; mobile,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIRT-041,TRACK: curtain; privacy; U shaped; angled,PISTA: cortina; privacidad; en forma de U; en ángulo,PISTE : rideau; intimité; en forme de U; en angle,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIHR-063,BRACKET: for all-in-one computer; with keyboard shelf; wall mounted,SOPORTE: para computadora todo en uno; con estante para teclado; montado en la pared,SUPPORT : pour ordinateur tout-en-un; avec tablette pour clavier; fixation murale,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,FIHR-067,BRACKET: for monitor; wall mounted; articulated; adj height,SOPORTE: para monitor; montado en la pared; articulado; altura ajustable,SUPPORT : pour moniteur; mural; articulé; réglable en hauteur,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,ITNE-066,COMPUTER: all-in-one; wall mounted,ORDENADOR: todo en uno; montado en la pared,ORDINATEUR : tout-en-un; mural,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,FFE,ITNE-067,KEYBOARD: keyboard and mouse only,TECLADO: solo teclado y mouse,CLAVIER : clavier et souris uniquement,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,ITIN-026,OUTLET: data; double RJ45; wall mounted,SALIDA: datos; doble RJ45; montaje en pared,SORTIE : données; double RJ45; murale,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,ITCL-008,BUTTON: nurse call; staff assist,BOTÓN: llamada a la enfermera; ayuda del personal,BOUTON : appel infirmière; assistance du personnel,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,MEEX-008,EXHAUST: low level,ESCAPE: bajo nivel,ECHAPPEMENT : bas niveau,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,MGAS-042,OUTLET: oxygen (O2); on services panel,SALIDA: oxígeno (O2); en panel de servicios,SORTIE : oxygène (O2); sur panneau de services,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,MGAS-022,OUTLET: medical air (MA); on services panel,SALIDA: aire medicinal (MA); en panel de servicios,SORTIE : air médical (MA); sur panneau de services,1
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,MGAS-062,OUTLET: suction; on services panel,SALIDA: aspiración; en panel de servicios,SORTIE : aspiration; sur panneau de services,2
PBTR-AS,Patient Room; Emergency - Acute Treatment Special,SE,ITCL-006,BUTTON: nurse call; patient to staff,BOTÓN: llamada de enfermera; paciente al personal,BOUTON : appel infirmière; patient au personnel,1
